Country,Year,BEV Percentage (Total Number Of Registrations),BEV (New Registrations),GDP,CPI,EG,Recharging Points,AC Recharging Speed (km/h),DC Recharging Speed (km/h),Available,Battery Capacity,Real Range,Purchase price (EUR),Log_BEV Percentage (Total Number Of Registrations),Log_BEV (New Registrations),Log_Recharging Points,Log_GDP,Log_CPI,Log_Available,Log_DC Recharging Speed (km/h),YJ_Purchase price (EUR)
Hungary,2023,5.66,6090.0,75292668.0,17.12496596787367,0.7,13285,70.30769230769201,649.2307692307699,371.0,79.230769230769,361.7945214093807,45999.05000000002,1.8961194845522977,8.714567550836485,9.494466128225186,18.136893330792883,2.8972903231044196,5.918893854273146,6.477327329467392,1.2443231316336583
Hungary,2024,7.039999999999997,8564.999999999995,81447664.0,3.703703703703673,0.0,15603,84.21975370048266,711.4345658618294,580.1958722522671,85.05352762209984,378.9233317561453,45999.05000000002,2.0844290831908747,9.055556158175316,9.655282570626547,18.21547122470698,1.5483502204542556,6.365087829558497,6.568688070538588,1.2443231316336583
Ireland,2011,0.049999999999999996,45.99999999999999,173120.4,2.548978302085532,-1.9,110,17.499999999999996,174.99999999999991,4.0,16.375,95.0,30469.929999999997,0.04879016416943199,3.8501476017100584,4.709530201312334,12.06174836148371,1.2666597598348872,1.6094379124341003,5.170483995038151,-1.4930844053620678
Ireland,2012,0.17000000000000004,138.99999999999994,176621.9,1.694741166803616,-0.4,246,29.169521043596298,217.39413911549923,4.0,23.269579724420442,95.0,30469.929999999997,0.15700374880966478,4.941642422609304,5.5093883366279774,12.081772230319544,0.9913021577462633,1.6094379124341003,5.386301407958927,-1.4930844053620678
Ireland,2013,0.22,166.99999999999997,182908.6,0.5150994849005515,2.9,551,48.199999999999996,270.00000000000006,8.0,32.9,142.22,30469.929999999997,0.1988508587451652,5.123963979403259,6.313548046277095,12.116747320699721,0.41548110340639965,2.1972245773362196,5.602118820879701,-1.4930844053620678
Ireland,2014,0.27,224.0,200594.9,0.1909163987138223,2.6,764,22.600000000000005,239.99999999999994,13.0,33.25999999999999,155.77,35555.639999999985,0.23901690047049992,5.41610040220442,6.639875833826536,12.209047715617151,0.17472309371449177,2.6390573296152584,5.484796933490655,-0.88565742138688
Ireland,2015,0.37999999999999995,488.99999999999983,272282.9,-0.3309597833717781,3.5,838,47.7,381.2499999999999,21.0,56.40999999999999,215.22,42052.00000000004,0.3220834991691133,6.194405391104672,6.732210706467206,12.514600550949831,-0.40191110611927744,3.091042453358316,5.946074844809171,0.2778088403931457
Ireland,2016,0.28,419.9999999999999,275933.1,0.0201247735962648,3.8,993,44.849999999999994,371.50000000000006,23.0,62.48500000000002,269.27,39789.10999999997,0.2468600779315258,6.042632833682381,6.901737206656574,12.5279173480737,0.019924946869997177,3.1780538303479458,5.920237037819614,-0.18327089379826644
Ireland,2017,0.4699999999999999,626.9999999999999,308366.0,0.3621730382294125,3.1,1044,47.705882352940996,267.27272727273004,28.0,40.4,221.75,44717.85999999997,0.38526240079064483,6.4425401664681985,6.951772164398911,12.639045911054936,0.30908124681567284,3.367295829986474,5.592004102144579,0.9066685175413296
Ireland,2018,0.97,1248.0,335136.0,0.4711307137128908,3.0,1057,48.714285714286,267.7777777777801,29.0,41.2,216.55,46225.87999999999,0.6780335427498971,7.130098510125578,6.964135612418245,12.722294682431688,0.3860312981152865,3.4011973816621555,5.5938849332738165,1.3066140324564979
Ireland,2019,2.74,3455.0000000000023,363752.6,0.9378429611892846,3.1,1145,57.06666666666701,458.9285714285701,34.0,69.48000000000002,300.68,42237.970000000016,1.3190856114264407,8.147867129923947,7.044032897274685,12.804231994326082,0.661575478807277,3.5553480614894135,6.131071197922922,0.31858354261669347
Ireland,2020,4.459999999999999,4009.999999999998,381728.7,-0.3261836512800592,-2.5,3900,39.325301204819006,403.16455696203013,97.0,57.76144578313298,286.2,38311.38000000003,1.6974487897568136,8.296795865770052,8.268988209506656,12.852468045504567,-0.3947976848431578,4.584967478670572,6.001822114242144,-0.45103572356237
Ireland,2021,8.320000000000002,8703.0,448445.1,2.340341134470464,6.6,3693,40.90434782608699,493.3913043478299,168.0,64.04695652173898,308.73,40745.01000000002,2.2321626286975,9.071537969095724,8.214465160759186,13.013543774886637,1.2060729378420771,5.1298987149230735,6.203327317695581,0.003736800253886465
Ireland,2022,14.909999999999998,15706.0,520718.4,7.82945736434107,6.9,6207,49.31481481481501,594.2592592592601,253.0,73.78703703703697,345.44,43874.27000000001,2.7669478423496954,9.661861751843032,8.733594061863055,13.162966595994876,2.178093559085508,5.537334267018537,6.388997040490443,0.6971592583048458
Ireland,2023,18.769999999999996,22869.000000000015,524728.8,6.299424874191223,3.5,10475,70.30769230769201,649.2307692307699,371.0,79.230769230769,361.7945214093807,45999.05000000002,2.9841656371825254,10.037581287016828,9.256842205627603,13.170638742420746,1.9877955606933282,5.918893854273146,6.477327329467392,1.2443231316336583
Ireland,2024,14.390000000000002,17459.0,562794.2,2.113449995773188,2.7,12933,84.21975370048266,711.4345658618294,580.1958722522671,85.05352762209984,378.9233317561453,45999.05000000002,2.733717947850788,9.767667829393593,9.467614782006539,13.240671075401352,1.1357314347463447,6.365087829558497,6.568688070538588,1.2443231316336583
Italy,2011,0.009999999999999998,117.00000000000004,1657362.2,2.780632728793267,0.2,1346,17.499999999999996,174.99999999999991,4.0,16.375,95.0,30469.929999999997,0.009950330853168082,4.770684624465665,7.205635176410364,14.32073846369939,1.3298913841932403,1.6094379124341003,5.170483995038151,-1.4930844053620678
Italy,2012,0.039999999999999994,507.00000000000006,1632898.5,3.041363332267728,-0.3,1351,29.169521043596298,217.39413911549923,4.0,23.269579724420442,95.0,30469.929999999997,0.03922071315328129,6.230481447578482,7.20934025660291,14.305867826886667,1.3965820935288626,1.6094379124341003,5.386301407958927,-1.4930844053620678
Italy,2013,0.06,846.0000000000003,1621260.7,1.219993422743025,-1.8,1356,48.199999999999996,270.00000000000006,8.0,32.9,142.22,30469.929999999997,0.05826890812397577,6.741700694652055,7.213031659834869,14.298715231240568,0.797504233151432,2.1972245773362196,5.602118820879701,-1.4930844053620678
Italy,2014,0.08,1155.0000000000005,1635870.7,0.2410474298267941,0.0,1363,22.600000000000005,239.99999999999994,13.0,33.25999999999999,155.77,35555.639999999985,0.07696104113612832,7.052721049232323,7.218176838403408,14.307686370086701,0.21595572453065387,2.6390573296152584,5.484796933490655,-0.88565742138688
Italy,2015,0.10000000000000002,1576.0000000000002,1663277.7,0.0387903996579146,0.7,1749,47.7,381.2499999999999,21.0,56.40999999999999,215.22,42052.00000000004,0.09531017980432487,7.3632795869630385,7.4673710669175595,14.324301332828778,0.03805695900202072,3.091042453358316,5.946074844809171,0.2778088403931457
Italy,2016,0.08,1496.9999999999998,1704856.7,-0.094016656915686,1.4,2071,44.849999999999994,371.50000000000006,23.0,62.48500000000002,269.27,39789.10999999997,0.07696104113612832,7.311886164077165,7.6362696033793735,14.348992204806184,-0.09873435822481726,3.1780538303479458,5.920237037819614,-0.18327089379826644
Italy,2017,0.11,2109.000000000001,1744493.0,1.226533166458052,1.2,2885,47.705882352940996,267.27272727273004,28.0,40.4,221.75,44717.85999999997,0.10436001532424277,7.6544432264701125,7.9676267393338165,14.371975100222139,0.8004457418995513,3.367295829986474,5.592004102144579,0.9066685175413296
Italy,2018,0.27,5155.000000000004,1777744.4,1.137487636003956,1.0,3562,48.714285714286,267.7777777777801,29.0,41.2,216.55,46225.87999999999,0.23901690047049992,8.547916364059079,8.178358165605836,14.390856490201987,0.7596311374864144,3.4011973816621555,5.5938849332738165,1.3066140324564979
Italy,2019,0.55,10718.000000000004,1804066.8,0.6112469437652812,0.6,7562,57.06666666666701,458.9285714285701,34.0,69.48000000000002,300.68,42237.970000000016,0.4382549309311553,9.27977314669152,8.93102321585603,14.405554562047035,0.4770083784597055,3.5553480614894135,6.131071197922922,0.31858354261669347
Italy,2020,2.35,32476.999999999985,1670011.9,-0.1377075739165006,-2.0,37379,39.325301204819006,403.16455696203013,97.0,57.76144578313298,286.2,38311.38000000003,1.208960345836975,10.388318216025032,10.528891081009554,14.328341908914002,-0.14816082445162487,4.584967478670572,6.001822114242144,-0.45103572356237
Italy,2021,4.62,67355.99999999999,1842507.4,1.87378325762482,1.0,72042,40.90434782608699,493.3913043478299,168.0,64.04695652173898,308.73,40745.01000000002,1.7263316639055997,11.117762111107313,11.185018441954195,14.426638462058303,1.0556293699294874,5.1298987149230735,6.203327317695581,0.003736800253886465
Italy,2022,3.75,49407.00000000004,1998072.6,8.201289911617138,1.9,104936,49.31481481481501,594.2592592592601,253.0,73.78703703703697,345.44,43874.27000000001,1.55814461804655,10.807867633384449,11.561115449067628,14.507694074349013,2.2193436820112735,5.537334267018537,6.388997040490443,0.6971592583048458
Italy,2023,4.23,66294.0,2142601.7,5.622194421959058,2.1,152565,70.30769230769201,649.2307692307699,371.0,79.230769230769,361.7945214093807,45999.05000000002,1.6544112780768316,11.101869758548819,11.935352568289618,14.577531862961019,1.8904267986999563,5.918893854273146,6.477327329467392,1.2443231316336583
Italy,2024,4.25,66226.99999999999,2199619.4,0.9823730230613804,1.6,203138,84.21975370048266,711.4345658618294,580.1958722522671,85.05352762209984,378.9233317561453,45999.05000000002,1.6582280766035324,11.100858613227501,12.221645752767976,14.60379535798632,0.6842946235784879,6.365087829558497,6.568688070538588,1.2443231316336583
Latvia,2011,0.0,0.0,19117.3,4.370735599392236,1.5,0,17.499999999999996,174.99999999999991,4.0,16.375,95.0,30469.929999999997,0.0,0.0,0.0,9.858401270518582,1.6809648822664873,1.6094379124341003,5.170483995038151,-1.4930844053620678
Latvia,2012,0.06,5.999999999999999,21104.3,2.257789243745899,1.4,0,29.169521043596298,217.39413911549923,4.0,23.269579724420442,95.0,30469.929999999997,0.05826890812397577,1.9459101490553132,0.0,9.957279472756653,1.1810488192433326,1.6094379124341003,5.386301407958927,-1.4930844053620678
Latvia,2013,0.527088733505686,32.36165463522455,21956.2,-0.0294547782578811,2.3,2,48.199999999999996,270.00000000000006,8.0,32.9,142.22,30469.929999999997,0.423363134244123,3.5074071756377725,1.0986122886681098,9.996850382940336,-0.029897281124676506,2.1972245773362196,5.602118820879701,-1.4930844053620678
Latvia,2014,1.2000000000000002,158.0,22790.5,0.6204906367323839,-1.4,13,22.600000000000005,239.99999999999994,13.0,33.25999999999999,155.77,35555.639999999985,0.7884573603642703,5.0689042022202315,2.6390573296152584,10.034142938415176,0.48272896557128436,2.6390573296152584,5.484796933490655,-0.88565742138688
Latvia,2015,0.11999999999999998,16.999999999999996,23744.3,0.1742422436252117,1.4,68,47.7,381.2499999999999,21.0,56.40999999999999,215.22,42052.00000000004,0.11332868530700316,2.8903717578961645,4.23410650459726,10.075139895142199,0.16062304051691517,3.091042453358316,5.946074844809171,0.2778088403931457
Latvia,2016,0.11,18.999999999999996,24498.2,0.1406333345052945,-0.3,72,44.849999999999994,371.50000000000006,23.0,62.48500000000002,269.27,39789.10999999997,0.10436001532424277,2.995732273553991,4.290459441148391,10.10639574293847,0.1315836647255694,3.1780538303479458,5.920237037819614,-0.18327089379826644
Latvia,2017,0.36,61.99999999999999,26017.1,2.930363123746697,0.0,73,47.705882352940996,267.27272727273004,28.0,40.4,221.75,44717.85999999997,0.3074846997479606,4.143134726391533,4.30406509320417,10.166547728647085,1.3687318195126699,3.367295829986474,5.592004102144579,0.9066685175413296
Latvia,2018,0.76,129.99999999999994,28153.4,2.534454241865939,2.0,296,48.714285714286,267.7777777777801,29.0,41.2,216.55,46225.87999999999,0.5653138090500605,4.875197323201151,5.6937321388027,10.24545892685962,1.2625589004044384,3.4011973816621555,5.5938849332738165,1.3066140324564979
Latvia,2019,0.6399999999999999,118.00000000000003,29567.0,2.811409200756192,2.0,226,57.06666666666701,458.9285714285701,34.0,69.48000000000002,300.68,42237.970000000016,0.494696241836107,4.77912349311153,5.424950017481403,10.294447974441411,1.3379989897188256,3.5553480614894135,6.131071197922922,0.31858354261669347
Latvia,2020,2.1399999999999997,297.00000000000006,29224.3,0.2190649048421137,-0.7,744,39.325301204819006,403.16455696203013,97.0,57.76144578313298,286.2,38311.38000000003,1.144222799920162,5.697093486505405,6.61338421837956,10.282790051471501,0.19808409341485841,4.584967478670572,6.001822114242144,-0.45103572356237
Latvia,2021,2.9400000000000004,421.0000000000001,32283.8,3.275829374311562,-1.3,1223,40.90434782608699,493.3913043478299,168.0,64.04695652173898,308.73,40745.01000000002,1.3711807233098425,6.045005314036012,7.1098794630722715,10.38235181021406,1.452978089258969,5.1298987149230735,6.203327317695581,0.003736800253886465
Latvia,2022,6.38,1068.0,36088.7,17.3102830198815,0.2,1816,49.31481481481501,594.2592592592601,253.0,73.78703703703697,345.44,43874.27000000001,1.998773638612381,6.974478911025045,7.504942068396171,10.49376278505033,2.9074628156877402,5.537334267018537,6.388997040490443,0.6971592583048458
Latvia,2023,9.479999999999999,1800.0,39564.2,8.938046233166386,1.8,2034,70.30769230769201,649.2307692307699,371.0,79.230769230769,361.7945214093807,45999.05000000002,2.349468678892896,7.496097345175956,7.618251097876695,10.585705223003346,2.2963704453293383,5.918893854273146,6.477327329467392,1.2443231316336583
Latvia,2024,7.520000000000001,1292.9999999999995,40359.4,1.265798858287292,-1.5,3751,84.21975370048266,711.4345658618294,580.1958722522671,85.05352762209984,378.9233317561453,45999.05000000002,2.1424163408412245,7.165493475060845,8.230044310126114,10.60560438522121,0.8179273935676777,6.365087829558497,6.568688070538588,1.2443231316336583
Lithuania,2011,0.0,0.0,31066.4,4.130275626450858,0.5,2,17.499999999999996,174.99999999999991,4.0,16.375,95.0,30469.929999999997,0.0,0.0,1.0986122886681098,10.343914316877191,1.6351593860923557,1.6094379124341003,5.170483995038151,-1.4930844053620678
Lithuania,2012,0.0,0.0,33240.4,3.08998277055415,1.9,3,29.169521043596298,217.39413911549923,4.0,23.269579724420442,95.0,30469.929999999997,0.0,0.0,1.3862943611198906,10.411551366012654,1.4085407574673898,1.6094379124341003,5.386301407958927,-1.4930844053620678
Lithuania,2013,0.003322283542089199,1.519842099789746,34874.0,1.047479370653487,1.4,6,48.199999999999996,270.00000000000006,8.0,32.9,142.22,30469.929999999997,0.0033167769510560273,0.9241962407465936,1.9459101490553132,10.459525519123666,0.7166094613114181,2.1972245773362196,5.602118820879701,-1.4930844053620678
Lithuania,2014,0.006655604652112436,5.3496042078727974,36410.1,0.1037580094337189,2.0,10,22.600000000000005,239.99999999999994,13.0,33.25999999999999,155.77,35555.639999999985,0.0066335539021120556,1.8483924814931874,2.3978952727983707,10.502628952193485,0.09872072947479471,2.6390573296152584,5.484796933490655,-0.88565742138688
Lithuania,2015,0.009999999999999998,14.999999999999998,37440.7,-0.884097405500606,1.4,18,47.7,381.2499999999999,21.0,56.40999999999999,215.22,42052.00000000004,0.009950330853168082,2.772588722239781,2.9444389791664403,10.530540335543614,-2.155005143214907,3.091042453358316,5.946074844809171,0.2778088403931457
Lithuania,2016,0.039999999999999994,60.00000000000001,38820.7,0.9055250754603428,2.3,26,44.849999999999994,371.50000000000006,23.0,62.48500000000002,269.27,39789.10999999997,0.03922071315328129,4.110873864173311,3.295836866004329,10.566734647624031,0.6447576007625592,3.1780538303479458,5.920237037819614,-0.18327089379826644
Lithuania,2017,0.03,48.99999999999999,42274.6,3.722888623037065,-0.7,102,47.705882352940996,267.27272727273004,28.0,40.4,221.75,44717.85999999997,0.0295588022415444,3.912023005428146,4.634728988229636,10.651965366451398,1.5524206088101917,3.367295829986474,5.592004102144579,0.9066685175413296
Lithuania,2018,0.09,151.99999999999997,45947.4,2.697927792083923,1.4,153,48.714285714286,267.7777777777801,29.0,41.2,216.55,46225.87999999999,0.08617769624105233,5.030437921392435,5.0369526024136295,10.735274306720568,1.3077726065665936,3.4011973816621555,5.5938849332738165,1.3066140324564979
Lithuania,2019,0.10000000000000002,169.00000000000006,49239.2,2.334509379880277,0.5,146,57.06666666666701,458.9285714285701,34.0,69.48000000000002,300.68,42237.970000000016,0.09531017980432487,5.135798437050262,4.990432586778736,10.804465642028564,1.2043255560658077,3.5553480614894135,6.131071197922922,0.31858354261669347
Lithuania,2020,1.13,453.00000000000017,50264.6,1.199894449835678,-1.6,468,39.325301204819006,403.16455696203013,97.0,57.76144578313298,286.2,38311.38000000003,0.7561219797213337,6.118097198041348,6.150602768446279,10.825076225503581,0.7884093818659014,4.584967478670572,6.001822114242144,-0.45103572356237
Lithuania,2021,3.6099999999999994,1134.0000000000005,56709.1,4.683544209034547,1.3,503,40.90434782608699,493.3913043478299,168.0,64.04695652173898,308.73,40745.01000000002,1.528227857008557,7.034387929915503,6.222576268071369,10.945707604363951,1.7375750186020238,5.1298987149230735,6.203327317695581,0.003736800253886465
Lithuania,2022,5.160000000000001,1317.9999999999998,67081.1,19.70504615183938,5.0,1066,49.31481481481501,594.2592592592601,253.0,73.78703703703697,345.44,43874.27000000001,1.8180767775454285,7.1846291527173145,6.9726062513017535,11.113672521350525,3.0303774460140938,5.537334267018537,6.388997040490443,0.6971592583048458
Lithuania,2023,7.4,2033.9999999999993,74317.0,9.117319623904732,1.4,3837,70.30769230769201,649.2307692307699,371.0,79.230769230769,361.7945214093807,45999.05000000002,2.128231705849268,7.618251097876695,8.252706676567644,11.216108462469002,2.3142487694799496,5.918893854273146,6.477327329467392,1.2443231316336583
Lithuania,2024,6.6499999999999995,2002.9999999999998,78996.2,0.7157358352286965,1.5,9864,84.21975370048266,711.4345658618294,580.1958722522671,85.05352762209984,378.9233317561453,45999.05000000002,2.0347056478384444,7.602900462204755,9.196748418456716,11.277167687783065,0.5398420470410386,6.365087829558497,6.568688070538588,1.2443231316336583
Luxembourg,2011,0.06,31.0,44323.5,3.410683410683419,3.0,0,17.499999999999996,174.99999999999991,4.0,16.375,95.0,30469.929999999997,0.05826890812397577,3.4657359027997265,0.0,10.699292850562937,1.4840296458613296,1.6094379124341003,5.170483995038151,-1.4930844053620678
Luxembourg,2012,0.11999999999999998,61.00000000000001,46526.2,2.662841655080202,2.4,1,29.169521043596298,217.39413911549923,4.0,23.269579724420442,95.0,30469.929999999997,0.11332868530700316,4.127134385045092,0.6931471805599453,10.747792366797643,1.2982392546559784,1.6094379124341003,5.386301407958927,-1.4930844053620678
Luxembourg,2013,0.08443533693807673,39.14971979976948,49094.5,1.734039635191627,1.8,2,48.199999999999996,270.00000000000006,8.0,32.9,142.22,30469.929999999997,0.08105942473821758,3.692615461533287,1.0986122886681098,10.801522659888022,1.00578023534065,2.1972245773362196,5.602118820879701,-1.4930844053620678
Luxembourg,2014,0.049999999999999996,25.000000000000004,51791.3,0.6285439854407106,2.5,72,22.600000000000005,239.99999999999994,13.0,33.25999999999999,155.77,35555.639999999985,0.04879016416943199,3.258096538021482,4.290459441148391,10.85499676854962,0.48768635515797826,2.6390573296152584,5.484796933490655,-0.88565742138688
Luxembourg,2015,0.10000000000000002,45.0,54142.3,0.4747431614377936,2.6,211,47.7,381.2499999999999,21.0,56.40999999999999,215.22,42052.00000000004,0.09531017980432487,3.828641396489095,5.356586274672012,10.899389514395324,0.3884838467909869,3.091042453358316,5.946074844809171,0.2778088403931457
Luxembourg,2016,0.32000000000000006,162.0,56208.1,0.2908333333333,3.0,212,44.849999999999994,371.50000000000006,23.0,62.48500000000002,269.27,39789.10999999997,0.27763173659827955,5.093750200806762,5.3612921657094255,10.936833944482062,0.2552880046407512,3.1780538303479458,5.920237037819614,-0.18327089379826644
Luxembourg,2017,0.7,370.9999999999999,58168.8,1.730799591188926,3.5,335,47.705882352940996,267.27272727273004,28.0,40.4,221.75,44717.85999999997,0.5306282510621704,5.918893854273146,5.817111159963204,10.971121598700513,1.0045944568582001,3.367295829986474,5.592004102144579,0.9066685175413296
Luxembourg,2018,0.9299999999999999,491.9999999999999,60193.4,1.52819524307374,3.5,841,48.714285714286,267.7777777777801,29.0,41.2,216.55,46225.87999999999,0.6575200029167941,6.20050917404269,6.7357800142423265,11.005334603714168,0.9275057055308924,3.4011973816621555,5.5938849332738165,1.3066140324564979
Luxembourg,2019,1.87,1011.9999999999999,62415.0,1.743320756538523,3.6,880,57.06666666666701,458.9285714285701,34.0,69.48000000000002,300.68,42237.970000000016,1.0543120297715298,6.920671504248683,6.78105762593618,11.041576931746437,1.0091691415165045,3.5553480614894135,6.131071197922922,0.31858354261669347
Luxembourg,2020,5.59,2525.0000000000005,64499.2,0.819957302127018,1.8,3824,39.325301204819006,403.16455696203013,97.0,57.76144578313298,286.2,38311.38000000003,1.8855533485144158,7.8343923029104365,8.249313746260636,11.07442360355425,0.5988130404437348,4.584967478670572,6.001822114242144,-0.45103572356237
Luxembourg,2021,10.559999999999999,4685.999999999996,73039.5,2.526920090661688,2.9,5194,40.90434782608699,493.3913043478299,168.0,64.04695652173898,308.73,40745.01000000002,2.4475508632442313,8.452547997922705,8.555451903533328,11.198769360809493,1.2604249945361499,5.1298987149230735,6.203327317695581,0.003736800253886465
Luxembourg,2022,15.819999999999997,6657.999999999995,76731.2,6.336008077779127,3.3,6335,49.31481481481501,594.2592592592601,253.0,73.78703703703697,345.44,43874.27000000001,2.822568654544802,8.803724602110622,8.754002933494261,11.248076716727315,1.9927948360684875,5.537334267018537,6.388997040490443,0.6971592583048458
Luxembourg,2023,23.150000000000002,11380.000000000007,82115.5,3.741403619831411,1.9,9542,70.30769230769201,649.2307692307699,371.0,79.230769230769,361.7945214093807,45999.05000000002,3.184284380098582,9.33970057728189,9.163563180417254,11.315894249669304,1.5563332141987243,5.918893854273146,6.477327329467392,1.2443231316336583
Luxembourg,2024,27.37,12777.999999999993,86180.3,2.051132699548584,1.0,9406,84.21975370048266,711.4345658618294,580.1958722522671,85.05352762209984,378.9233317561453,45999.05000000002,3.34533224882076,9.455558477608703,9.149209371971951,11.364208495762485,1.1155128985771627,6.365087829558497,6.568688070538588,1.2443231316336583
Malta,2011,0.6200000000000001,0.0,7032.8,2.962985281928781,2.4,10,17.499999999999996,174.99999999999991,4.0,16.375,95.0,30469.929999999997,0.4824261492442928,0.0,2.3978952727983707,8.858482379305837,1.376997600330289,1.6094379124341003,5.170483995038151,-1.4930844053620678
Malta,2012,0.6200000000000001,1.0,7479.5,2.375820577603824,2.1,14,29.169521043596298,217.39413911549923,4.0,23.269579724420442,95.0,30469.929999999997,0.4824261492442928,0.6931471805599453,2.70805020110221,8.920054913654287,1.2166384288770233,1.6094379124341003,5.386301407958927,-1.4930844053620678
Malta,2013,0.6200000000000001,2.7919553292794634,8129.4,1.180284363665508,4.5,19,48.199999999999996,270.00000000000006,8.0,32.9,142.22,30469.929999999997,0.4824261492442928,1.3328818040700816,2.995732273553991,9.003365401823556,0.7794553103425717,2.1972245773362196,5.602118820879701,-1.4930844053620678
Malta,2014,0.6200000000000001,6.189462609625462,8948.5,0.3103064721817197,4.1,26,22.600000000000005,239.99999999999994,13.0,33.25999999999999,155.77,35555.639999999985,0.4824261492442928,1.9726164275802178,3.295836866004329,9.099352943786554,0.2702610580817607,2.6390573296152584,5.484796933490655,-0.88565742138688
Malta,2015,0.6200000000000001,12.631060528612354,10221.4,1.100548263789282,4.1,36,47.7,381.2499999999999,21.0,56.40999999999999,215.22,42052.00000000004,0.4824261492442928,2.612351051090354,3.6109179126442243,9.23233666984808,0.7421983886493445,3.091042453358316,5.946074844809171,0.2778088403931457
Malta,2016,0.6200000000000001,24.844186307601273,10864.3,0.6427027715273022,5.8,36,44.849999999999994,371.50000000000006,23.0,62.48500000000002,269.27,39789.10999999997,0.4824261492442928,3.2520856746004903,3.6109179126442243,9.293329503906207,0.49634291674159475,3.1780538303479458,5.920237037819614,-0.18327089379826644
Malta,2017,0.6200000000000001,47.99999999999999,12535.7,1.364354481507082,4.8,97,47.705882352940996,267.27272727273004,28.0,40.4,221.75,44717.85999999997,0.4824261492442928,3.8918202981106265,4.584967478670572,9.43641562166006,0.8605050381785851,3.367295829986474,5.592004102144579,0.9066685175413296
Malta,2018,2.2,180.00000000000006,13678.6,1.157823624515123,6.9,100,48.714285714286,267.7777777777801,29.0,41.2,216.55,46225.87999999999,1.1631508098056809,5.198497031265826,4.61512051684126,9.52366095098297,0.7691001325018644,3.4011973816621555,5.5938849332738165,1.3066140324564979
Malta,2019,3.660000000000001,282.0,14594.2,1.642060017689467,6.1,102,57.06666666666701,458.9285714285701,34.0,69.48000000000002,300.68,42237.970000000016,1.5390154481375546,5.645446897643238,4.634728988229636,9.588447986517382,0.9715589226057254,3.5553480614894135,6.131071197922922,0.31858354261669347
Malta,2020,1.23,137.00000000000006,14362.4,0.6385449567766467,3.2,390,39.325301204819006,403.16455696203013,97.0,57.76144578313298,286.2,38311.38000000003,0.8020015854720274,4.927253685157205,5.968707559985366,9.572438583379133,0.49380862654452673,4.584967478670572,6.001822114242144,-0.45103572356237
Malta,2021,1.5,155.0,16689.9,1.497892179347314,3.0,386,40.90434782608699,493.3913043478299,168.0,64.04695652173898,308.73,40745.01000000002,0.9162907318741551,5.049856007249537,5.958424693029782,9.722618939707699,0.9154472479805383,5.1298987149230735,6.203327317695581,0.003736800253886465
Malta,2022,1.94,186.00000000000003,17974.7,6.153756219330356,5.1,297,49.31481481481501,594.2592592592601,253.0,73.78703703703697,345.44,43874.27000000001,1.0784095813505903,5.231108616854587,5.697093486505405,9.796776124807346,1.9676375641212418,5.537334267018537,6.388997040490443,0.6971592583048458
Malta,2023,14.95,981.9999999999999,20911.2,5.093967589788786,6.8,332,70.30769230769201,649.2307692307699,371.0,79.230769230769,361.7945214093807,45999.05000000002,2.7694588292308535,6.890609120147166,5.808142489980444,9.948087999705033,1.8072993621688014,5.918893854273146,6.477327329467392,1.2443231316336583
Malta,2024,38.779999999999994,3036.0000000000023,23071.0,1.650794692831084,5.0,427,84.21975370048266,711.4345658618294,580.1958722522671,85.05352762209984,378.9233317561453,45999.05000000002,3.683364273425826,8.01862546504575,6.059123195581797,10.046375040084676,0.974859479129087,6.365087829558497,6.568688070538588,1.2443231316336583
Netherlands,2011,0.15000000000000002,849.0000000000003,656013.0,2.34107017751372,0.8,1337,17.499999999999996,174.99999999999991,4.0,16.375,95.0,30469.929999999997,0.1397619423751587,6.745236349484363,7.198931240688173,13.393937409161914,1.2062911680967665,1.6094379124341003,5.170483995038151,-1.4930844053620678
Netherlands,2012,0.16000000000000003,828.0000000000001,658232.0,2.455547652916089,-0.3,2803,29.169521043596298,217.39413911549923,4.0,23.269579724420442,95.0,30469.929999999997,0.14842000511827333,6.720220155135295,7.938802248154481,13.397314250971126,1.2399809549088878,1.6094379124341003,5.386301407958927,-1.4930844053620678
Netherlands,2013,0.75,3118.0,665567.0,2.506898526578851,-1.2,5878,48.199999999999996,270.00000000000006,8.0,32.9,142.22,30469.929999999997,0.5596157879354227,8.045267716607803,8.679141958402255,13.408396090410326,1.2547320362024605,2.1972245773362196,5.602118820879701,-1.4930844053620678
Netherlands,2014,0.8400000000000001,3238.0000000000005,678627.0,0.9760350796996724,-0.1,12033,22.600000000000005,239.99999999999994,13.0,33.25999999999999,155.77,35555.639999999985,0.6097655716208943,8.08301991917133,9.395491255780296,13.42782839190161,0.681092352052545,2.6390573296152584,5.484796933490655,-0.88565742138688
Netherlands,2015,0.8499999999999999,3797.0,699175.0,0.6002481472787464,0.8,18139,47.7,381.2499999999999,21.0,56.40999999999999,215.22,42052.00000000004,0.6151856390902334,8.242229891372231,9.805874723669127,13.457657777791557,0.47015870926942355,3.091042453358316,5.946074844809171,0.2778088403931457
Netherlands,2016,1.0500000000000003,4025.0000000000027,720175.0,0.3166666666667,1.5,25695,44.849999999999994,371.50000000000006,23.0,62.48500000000002,269.27,39789.10999999997,0.717839793150317,8.300528606199737,10.154090616746489,13.487250905565007,0.2751032902449462,3.1780538303479458,5.920237037819614,-0.18327089379826644
